Entity,Code,Year,agriculture_ha
Sri Lanka,LKA,1810,103814.0069
Sri Lanka,LKA,1820,101639.8269
Sri Lanka,LKA,1830,116092.9197
Sri Lanka,LKA,1840,141140.2774
Sri Lanka,LKA,1850,445568.7093
Sri Lanka,LKA,1860,489969.5286
Sri Lanka,LKA,1870,543077.5229
Sri Lanka,LKA,1880,606730.4598
Sri Lanka,LKA,1890,675909.5604
Sri Lanka,LKA,1900,758905.2713
Sri Lanka,LKA,1910,858700.9651
Sri Lanka,LKA,1920,948031.4718
Sri Lanka,LKA,1930,987323.6372
Sri Lanka,LKA,1940,1073322.792
Sri Lanka,LKA,1950,1155817.654
Sri Lanka,LKA,1960,1134600.896
Sri Lanka,LKA,1970,1597580.436
Sri Lanka,LKA,1980,1529951.357
Sri Lanka,LKA,1990,1552208.639
Sri Lanka,LKA,2000,1512123.107
Sri Lanka,LKA,2010,1447169.9
Sudan,SDN,1780,8041708.207
Sudan,SDN,1790,8604672.684
Sudan,SDN,1800,9208758.314
Sudan,SDN,1810,9855091.391
Sudan,SDN,1820,10959489.28
Sudan,SDN,1830,12194818.45
Sudan,SDN,1840,13565635.78
Sudan,SDN,1850,15089153.84
Sudan,SDN,1860,16781220.74
Sudan,SDN,1870,18852699.67
Sudan,SDN,1880,21175449.28
Sudan,SDN,1890,23775788.62
Sudan,SDN,1900,26679083.87
Sudan,SDN,1910,29973498.75
Sudan,SDN,1920,33567131.6
Sudan,SDN,1930,37197776.33
Sudan,SDN,1940,41538715.03
Sudan,SDN,1950,46362858.25
Sudan,SDN,1960,60131888.91
Sudan,SDN,1970,60548863.12
Sudan,SDN,1980,60906600.39
Sudan,SDN,1990,66916574.68
Sudan,SDN,2000,71953499.05
Sudan,SDN,2010,73623952.28
Suriname,SUR,1780,14840.2779
Suriname,SUR,1790,15203.1316
Suriname,SUR,1800,15445.16329
Suriname,SUR,1810,15688.73293
Suriname,SUR,1820,15581.04319
Suriname,SUR,1830,15566.78959
Suriname,SUR,1840,15677.907
Suriname,SUR,1850,15489.37719
Suriname,SUR,1860,15423.09462
Suriname,SUR,1870,15870.06528
Suriname,SUR,1880,16367.06401
Suriname,SUR,1890,16765.25925
Suriname,SUR,1900,17160.48824
Suriname,SUR,1910,17811.68329
Suriname,SUR,1920,19915.97813
Suriname,SUR,1930,22672.98352
Suriname,SUR,1940,24967.6526
Suriname,SUR,1950,28087.84197
Suriname,SUR,1960,35431.10052
Suriname,SUR,1970,39662.07636
Suriname,SUR,1980,53517.60285
Suriname,SUR,1990,66093.84191
Suriname,SUR,2000,75438.55788
Suriname,SUR,2010,83869.44506
Sweden,SWE,1780,347853.3234
Sweden,SWE,1790,357948.8828
Sweden,SWE,1800,366624.1154
Sweden,SWE,1810,364953.0028
Sweden,SWE,1820,388271.4436
Sweden,SWE,1830,419015.3786
Sweden,SWE,1840,446941.0243
Sweden,SWE,1850,485054.2953
Sweden,SWE,1860,510074.6743
Sweden,SWE,1870,548970.4105
Sweden,SWE,1880,585105.8222
Sweden,SWE,1890,593304.7721
Sweden,SWE,1900,622039.7721
Sweden,SWE,1910,655496.7796
Sweden,SWE,1920,683295.1415
Sweden,SWE,1930,696871.8488
Sweden,SWE,1940,708621.6087
Sweden,SWE,1950,831580.9279
Sweden,SWE,1960,869510.1905
Sweden,SWE,1970,795353.4718
Sweden,SWE,1980,802788.7468
Sweden,SWE,1990,754043.4407
Sweden,SWE,2000,708280.2287
Sweden,SWE,2010,714493.7814
Switzerland,CHE,1780,1036237.182
Switzerland,CHE,1790,1031816.723
Switzerland,CHE,1800,1027671.39
Switzerland,CHE,1810,1025485.735
Switzerland,CHE,1820,1100588.673
Switzerland,CHE,1830,1152117.994
Switzerland,CHE,1840,1200140.957
Switzerland,CHE,1850,1246840.912
Switzerland,CHE,1860,1263308.177
Switzerland,CHE,1870,1293898.316
Switzerland,CHE,1880,1322688.632
Switzerland,CHE,1890,1322262.336
Switzerland,CHE,1900,1432618.255
Switzerland,CHE,1910,1542084.532
Switzerland,CHE,1920,1537480.965
Switzerland,CHE,1930,1537888.355
Switzerland,CHE,1940,1546881.607
Switzerland,CHE,1950,1639777.12
Switzerland,CHE,1960,1799243.6
Switzerland,CHE,1970,1803662.803
Switzerland,CHE,1980,1667798.14
Switzerland,CHE,1990,1585638.832
Switzerland,CHE,2000,1161836.622
Switzerland,CHE,2010,1160029.052
Syria,SYR,1780,4446580.309
Syria,SYR,1790,4431520.528
Syria,SYR,1800,4417134.154
Syria,SYR,1810,4403303.319
Syria,SYR,1820,4390582.156
Syria,SYR,1830,4538585.202
Syria,SYR,1840,4650819.615
Syria,SYR,1850,4767535.529
Syria,SYR,1860,4888127.746
Syria,SYR,1870,5010982.192
Syria,SYR,1880,5608153.679
Syria,SYR,1890,6195559.295
Syria,SYR,1900,6047641.881
Syria,SYR,1910,5898945.108
Syria,SYR,1920,5763174.057
Syria,SYR,1930,5634774.585
Syria,SYR,1940,8750272.59
Syria,SYR,1950,10567573.36
Syria,SYR,1960,13561225.32
Syria,SYR,1970,12262479.45
Syria,SYR,1980,12828526.78
Syria,SYR,1990,12277671.87
Syria,SYR,2000,12808469.8
Syria,SYR,2010,13183520.51
Taiwan,TWN,1780,91978.51865
Taiwan,TWN,1790,96962.41699
Taiwan,TWN,1800,102202.2754
Taiwan,TWN,1810,108064.5954
Taiwan,TWN,1820,114125.8707
Taiwan,TWN,1830,117921.6701
Taiwan,TWN,1840,122511.0598
Taiwan,TWN,1850,127354.5229
Taiwan,TWN,1860,136418.9123
Taiwan,TWN,1870,141234.0974
Taiwan,TWN,1880,146360.2296
Taiwan,TWN,1890,151684.7368
Taiwan,TWN,1900,173320.1834
Taiwan,TWN,1910,198044.2977
Taiwan,TWN,1920,226080.8549
Taiwan,TWN,1930,283533.9461
Taiwan,TWN,1940,357224.0084
Taiwan,TWN,1950,545844.7875
Taiwan,TWN,1960,757249.93
Taiwan,TWN,1970,861096.7528
Taiwan,TWN,1980,918562.8316
Taiwan,TWN,1990,1011150.397
Taiwan,TWN,2000,981865.1088
Taiwan,TWN,2010,999567.5173
Tajikistan,TJK,1780,1158946.603
Tajikistan,TJK,1790,1218072.187
Tajikistan,TJK,1800,1281695.181
Tajikistan,TJK,1810,1354642.083
Tajikistan,TJK,1820,1424903.825
Tajikistan,TJK,1830,1506734.273
Tajikistan,TJK,1840,1592576.86
Tajikistan,TJK,1850,1687728.053
Tajikistan,TJK,1860,1783565.024
Tajikistan,TJK,1870,1890067.436
Tajikistan,TJK,1880,2012590.879
Tajikistan,TJK,1890,2143182.58
Tajikistan,TJK,1900,2273934.947
Tajikistan,TJK,1910,2418452.853
Tajikistan,TJK,1920,2572795.25
Tajikistan,TJK,1930,2722670.555
Tajikistan,TJK,1940,2905276.586
Tajikistan,TJK,1950,3083621.66
Tajikistan,TJK,1960,4055758.116
Tajikistan,TJK,1970,4043449.478
Tajikistan,TJK,1980,4056666.392
Tajikistan,TJK,1990,4008649.069
Tajikistan,TJK,2000,4226939.54
Tajikistan,TJK,2010,4049834.708
Tanzania,TZA,1780,6648744.516
Tanzania,TZA,1790,6568779.968
Tanzania,TZA,1800,6491309.156
Tanzania,TZA,1810,6415811.725
Tanzania,TZA,1820,6445082.979
Tanzania,TZA,1830,6475758.945
Tanzania,TZA,1840,6510624.667
Tanzania,TZA,1850,6547402.432
Tanzania,TZA,1860,6586226.749
Tanzania,TZA,1870,6825768.536
Tanzania,TZA,1880,7076129.819
Tanzania,TZA,1890,7337366.02
Tanzania,TZA,1900,7267918.253
Tanzania,TZA,1910,7542541.605
Tanzania,TZA,1920,8889307.474
Tanzania,TZA,1930,10473561.42
Tanzania,TZA,1940,12332092.31
Tanzania,TZA,1950,13657457.52
Tanzania,TZA,1960,16534935.76
Tanzania,TZA,1970,18485629.57
Tanzania,TZA,1980,20586033.78
Tanzania,TZA,1990,21200806.58
Tanzania,TZA,2000,20821986.36
Tanzania,TZA,2010,21822267.51
Thailand,THA,1780,553303.8586
Thailand,THA,1790,585537.1268
Thailand,THA,1800,619411.3137
Thailand,THA,1810,690907.2811
Thailand,THA,1820,765847.6445
Thailand,THA,1830,844989.2394
Thailand,THA,1840,929836.6507
Thailand,THA,1850,1346234.148
Thailand,THA,1860,1488705.367
Thailand,THA,1870,1645484.306
Thailand,THA,1880,1819624.81
Thailand,THA,1890,2297491.603
Thailand,THA,1900,2778303.964
Thailand,THA,1910,3237325.553
Thailand,THA,1920,3717171.704
Thailand,THA,1930,5093584.584
Thailand,THA,1940,6479238.169
Thailand,THA,1950,7852864.532
Thailand,THA,1960,10872969.32
Thailand,THA,1970,13066509.2
Thailand,THA,1980,16923325.02
Thailand,THA,1990,18581038.22
Thailand,THA,2000,18177732.89
Thailand,THA,2010,17714329.95
Togo,TGO,1780,903343.5806
Togo,TGO,1790,901982.8459
Togo,TGO,1800,900533.7065
Togo,TGO,1810,899602.4076
Togo,TGO,1820,903961.5385
Togo,TGO,1830,908715.5622
Togo,TGO,1840,913744.464
Togo,TGO,1850,918893.213
Togo,TGO,1860,924440.0327
Togo,TGO,1870,942131.8989
Togo,TGO,1880,960253.6291
Togo,TGO,1890,978918.5037
Togo,TGO,1900,997982.3112
Togo,TGO,1910,1019571.557
Togo,TGO,1920,1223005.202
Togo,TGO,1930,1460283.991
Togo,TGO,1940,1738341.823
Togo,TGO,1950,1902366.611
Togo,TGO,1960,2296130.818
Togo,TGO,1970,2332922.205
Togo,TGO,1980,2331401.779
Togo,TGO,1990,2474673.224
Togo,TGO,2000,2547766.907
Togo,TGO,2010,2708940.028
Trinidad and Tobago,TTO,1780,645.9497529
Trinidad and Tobago,TTO,1790,970.9662846
Trinidad and Tobago,TTO,1800,1410.310159
Trinidad and Tobago,TTO,1810,2337.17883
Trinidad and Tobago,TTO,1820,3527.000925
Trinidad and Tobago,TTO,1830,3763.822231
Trinidad and Tobago,TTO,1840,4281.562455
Trinidad and Tobago,TTO,1850,4895.664527
Trinidad and Tobago,TTO,1860,6304.342431
Trinidad and Tobago,TTO,1870,7730.985832
Trinidad and Tobago,TTO,1880,10907.65691
Trinidad and Tobago,TTO,1890,13851.58999
Trinidad and Tobago,TTO,1900,17546.00129
Trinidad and Tobago,TTO,1910,22069.28717
Trinidad and Tobago,TTO,1920,26434.14808
Trinidad and Tobago,TTO,1930,27773.41507
Trinidad and Tobago,TTO,1940,32948.37161
Trinidad and Tobago,TTO,1950,44333.76513
Trinidad and Tobago,TTO,1960,58444.23058
Trinidad and Tobago,TTO,1970,63160.24549
Trinidad and Tobago,TTO,1980,72918.9899
Trinidad and Tobago,TTO,1990,74215.61523
Trinidad and Tobago,TTO,2000,75173.20434
Trinidad and Tobago,TTO,2010,75394.25149
Tunisia,TUN,1780,1153292.614
Tunisia,TUN,1790,1165272.815
Tunisia,TUN,1800,1177062.995
Tunisia,TUN,1810,1189292.595
Tunisia,TUN,1820,1261869.344
Tunisia,TUN,1830,1340066.338
Tunisia,TUN,1840,1424919.588
Tunisia,TUN,1850,1516439.426
Tunisia,TUN,1860,1612758.141
Tunisia,TUN,1870,1899629.631
Tunisia,TUN,1880,2237925.209
Tunisia,TUN,1890,2641358.086
Tunisia,TUN,1900,3100955.407
Tunisia,TUN,1910,3619646.661
Tunisia,TUN,1920,4082700.905
Tunisia,TUN,1930,4611960.101
Tunisia,TUN,1940,5158392.365
Tunisia,TUN,1950,5827403.392
Tunisia,TUN,1960,7067215.367
Tunisia,TUN,1970,7226007.978
Tunisia,TUN,1980,7061529.491
Tunisia,TUN,1990,6956233.564
Tunisia,TUN,2000,7074196.161
Tunisia,TUN,2010,7139270.071
Turkey,TUR,1780,14516261.92
Turkey,TUR,1790,14517360.22
Turkey,TUR,1800,14522660.65
Turkey,TUR,1810,14533780.78
Turkey,TUR,1820,14554184.09
Turkey,TUR,1830,14923064.5
Turkey,TUR,1840,15260016.9
Turkey,TUR,1850,15614564.11
Turkey,TUR,1860,15982006.71
Turkey,TUR,1870,16368205
Turkey,TUR,1880,16589443.62
Turkey,TUR,1890,16783402.44
Turkey,TUR,1900,16934337.28
Turkey,TUR,1910,17119909.58
Turkey,TUR,1920,18557372.87
Turkey,TUR,1930,20332610.75
Turkey,TUR,1940,24079057.94
Turkey,TUR,1950,26956573.23
Turkey,TUR,1960,34903400.11
Turkey,TUR,1970,36443786.78
Turkey,TUR,1980,36807692.76
Turkey,TUR,1990,37966500.14
Turkey,TUR,2000,39727662.02
Turkey,TUR,2010,38699273.07
Turkmenistan,TKM,1780,6104517.812
Turkmenistan,TKM,1790,6533122.445
Turkmenistan,TKM,1800,6993768.944
Turkmenistan,TKM,1810,7487958.841
Turkmenistan,TKM,1820,8013996.881
Turkmenistan,TKM,1830,8582065.332
Turkmenistan,TKM,1840,9195157.062
Turkmenistan,TKM,1850,9855617.796
Turkmenistan,TKM,1860,10567642.85
Turkmenistan,TKM,1870,11333570.61
Turkmenistan,TKM,1880,12177908.09
Turkmenistan,TKM,1890,13088835.47
Turkmenistan,TKM,1900,14065328.98
Turkmenistan,TKM,1910,15115770.87
Turkmenistan,TKM,1920,16250056.85
Turkmenistan,TKM,1930,17480588.27
Turkmenistan,TKM,1940,18764275.21
Turkmenistan,TKM,1950,20118080.64
Turkmenistan,TKM,1960,26614160.41
Turkmenistan,TKM,1970,27232420.67
Turkmenistan,TKM,1980,27629933.6
Turkmenistan,TKM,1990,28037709.48
Turkmenistan,TKM,2000,30506432.92
Turkmenistan,TKM,2010,30458251.9
Uganda,UGA,1780,3523406.66
Uganda,UGA,1790,3501400.946
Uganda,UGA,1800,3480641.248
Uganda,UGA,1810,3460697.708
Uganda,UGA,1820,3463433.07
Uganda,UGA,1830,3467904.46
Uganda,UGA,1840,3474027.725
Uganda,UGA,1850,3482005.188
Uganda,UGA,1860,3491666.184
Uganda,UGA,1870,3543626.765
Uganda,UGA,1880,3598174.093
Uganda,UGA,1890,3655946.473
Uganda,UGA,1900,3717083.366
Uganda,UGA,1910,3788374.744
Uganda,UGA,1920,4411839.701
Uganda,UGA,1930,5091969.232
Uganda,UGA,1940,5891080.618
Uganda,UGA,1950,6656175.066
Uganda,UGA,1960,8125249.379
Uganda,UGA,1970,8771880.888
Uganda,UGA,1980,9267871.458
Uganda,UGA,1990,10126353.3
Uganda,UGA,2000,10478699.17
Uganda,UGA,2010,11103901.32
Ukraine,UKR,1780,10669694.74
Ukraine,UKR,1790,11056205.7
Ukraine,UKR,1800,11457199.75
Ukraine,UKR,1810,11874026.88
Ukraine,UKR,1820,12478276.06
Ukraine,UKR,1830,13150793.55
Ukraine,UKR,1840,14066545.07
Ukraine,UKR,1850,14498529.92
Ukraine,UKR,1860,16221910.45
Ukraine,UKR,1870,17868905.91
Ukraine,UKR,1880,20594781.16
Ukraine,UKR,1890,23705510.83
Ukraine,UKR,1900,28156556.22
Ukraine,UKR,1910,33923529.01
Ukraine,UKR,1920,33866611.61
Ukraine,UKR,1930,31650182.29
Ukraine,UKR,1940,33126471.75
Ukraine,UKR,1950,38061141.75
Ukraine,UKR,1960,42829164.2
Ukraine,UKR,1970,41852674.87
Ukraine,UKR,1980,41483983.84
Ukraine,UKR,1990,40257535.74
Ukraine,UKR,2000,40037627.88
Ukraine,UKR,2010,39541732.85
United Arab Emirates,ARE,1780,55186.66813
United Arab Emirates,ARE,1790,54713.3674
United Arab Emirates,ARE,1800,54353.65104
United Arab Emirates,ARE,1810,53967.19561
United Arab Emirates,ARE,1820,57130.69027
United Arab Emirates,ARE,1830,60832.4919
United Arab Emirates,ARE,1840,64675.94086
United Arab Emirates,ARE,1850,68915.38972
United Arab Emirates,ARE,1860,73353.65414
United Arab Emirates,ARE,1870,78470.02456
United Arab Emirates,ARE,1880,84070.00526
United Arab Emirates,ARE,1890,90322.43399
United Arab Emirates,ARE,1900,97226.65734
United Arab Emirates,ARE,1910,104726.6719
United Arab Emirates,ARE,1920,111330.7543
United Arab Emirates,ARE,1930,119442.4404
United Arab Emirates,ARE,1940,128606.3936
United Arab Emirates,ARE,1950,138935.9596
United Arab Emirates,ARE,1960,185904.8194
United Arab Emirates,ARE,1970,188623.5028
United Arab Emirates,ARE,1980,195721.4615
United Arab Emirates,ARE,1990,260928.1454
United Arab Emirates,ARE,2000,345563.2008
United Arab Emirates,ARE,2010,320011.616
United Kingdom,GBR,1780,6329424.953
United Kingdom,GBR,1790,6400990.069
United Kingdom,GBR,1800,6450017.32
United Kingdom,GBR,1810,6415842.563
United Kingdom,GBR,1820,6813248.294
United Kingdom,GBR,1830,7051791.529
United Kingdom,GBR,1840,7462232.968
United Kingdom,GBR,1850,7536044.435
United Kingdom,GBR,1860,7987466.377
United Kingdom,GBR,1870,8547966.194
United Kingdom,GBR,1880,9187608.837
United Kingdom,GBR,1890,9811070.241
United Kingdom,GBR,1900,10498357.08
United Kingdom,GBR,1910,11184269.6
United Kingdom,GBR,1920,11728334.7
United Kingdom,GBR,1930,12307837.38
United Kingdom,GBR,1940,12955966.69
United Kingdom,GBR,1950,12753197.64
United Kingdom,GBR,1960,12401099.31
United Kingdom,GBR,1970,11575727.32
United Kingdom,GBR,1980,10835570.51
United Kingdom,GBR,1990,10336227.07
United Kingdom,GBR,2000,9585593.955
United Kingdom,GBR,2010,8896675.431
United States,USA,1780,3949693.944
United States,USA,1790,5823795.156
United States,USA,1800,9858554.554
United States,USA,1810,14354507.95
United States,USA,1820,20345888.4
United States,USA,1830,28783695.98
United States,USA,1840,41222158.99
United States,USA,1850,59538040.96
United States,USA,1860,85550534.58
United States,USA,1870,105328972.2
United States,USA,1880,164943688.4
United States,USA,1890,235582070.6
United States,USA,1900,268961677.6
United States,USA,1910,320465215.8
United States,USA,1920,348127180.4
United States,USA,1930,364334248.5
United States,USA,1940,363858200.5
United States,USA,1950,394956730.6
United States,USA,1960,417918724.8
United States,USA,1970,404128119.7
United States,USA,1980,396783287.1
United States,USA,1990,391668058.6
United States,USA,2000,382929529
United States,USA,2010,381408254.6
United States Virgin Islands,VIR,1780,0
United States Virgin Islands,VIR,1790,0
United States Virgin Islands,VIR,1800,0
United States Virgin Islands,VIR,1810,0
United States Virgin Islands,VIR,1820,0
United States Virgin Islands,VIR,1830,0
United States Virgin Islands,VIR,1840,0
United States Virgin Islands,VIR,1850,0
United States Virgin Islands,VIR,1860,0
United States Virgin Islands,VIR,1870,0
United States Virgin Islands,VIR,1880,0
United States Virgin Islands,VIR,1890,0
United States Virgin Islands,VIR,1900,0
United States Virgin Islands,VIR,1910,0
United States Virgin Islands,VIR,1920,0
United States Virgin Islands,VIR,1930,0
United States Virgin Islands,VIR,1940,0
United States Virgin Islands,VIR,1950,0
United States Virgin Islands,VIR,1960,0
United States Virgin Islands,VIR,1970,0
United States Virgin Islands,VIR,1980,0
United States Virgin Islands,VIR,1990,0
United States Virgin Islands,VIR,2000,0
United States Virgin Islands,VIR,2010,0
Upper middle income,,1780,336658257.5
Upper middle income,,1790,349454094.7
Upper middle income,,1800,352306305.3
Upper middle income,,1810,375325167.1
Upper middle income,,1820,385679977.9
Upper middle income,,1830,407260464.9
Upper middle income,,1840,428168425
Upper middle income,,1850,446350948
Upper middle income,,1860,461595349.6
Upper middle income,,1870,479853150
Upper middle income,,1880,527129151
Upper middle income,,1890,584467758.7
Upper middle income,,1900,652537614.7
Upper middle income,,1910,748225016.6
Upper middle income,,1920,828765200.6
Upper middle income,,1930,938194717.7
Upper middle income,,1940,1110176198
Upper middle income,,1950,1190828141
Upper middle income,,1960,1517899797
Upper middle income,,1970,1584478386
Upper middle income,,1980,1670467806
Upper middle income,,1990,1785709628
Upper middle income,,2000,1807694092
Upper middle income,,2010,1799374692
Uruguay,URY,1780,124854.2255
Uruguay,URY,1790,126490.9963
Uruguay,URY,1800,133749.0919
Uruguay,URY,1810,151743.5937
Uruguay,URY,1820,177443.3141
Uruguay,URY,1830,411822.9028
Uruguay,URY,1840,587739.4564
Uruguay,URY,1850,795542.3604
Uruguay,URY,1860,1417907.972
Uruguay,URY,1870,2038411.892
Uruguay,URY,1880,2743507.062
Uruguay,URY,1890,4038208.289
Uruguay,URY,1900,5370990.005
Uruguay,URY,1910,6116047.831
Uruguay,URY,1920,7840871.881
Uruguay,URY,1930,9596305.215
Uruguay,URY,1940,11318983.72
Uruguay,URY,1950,13005002.27
Uruguay,URY,1960,14699993.72
Uruguay,URY,1970,13971488.09
Uruguay,URY,1980,13939542.75
Uruguay,URY,1990,13743040.29
Uruguay,URY,2000,13615300.8
Uruguay,URY,2010,13282957.49
Uzbekistan,UZB,1780,6035258.559
Uzbekistan,UZB,1790,6416388.025
Uzbekistan,UZB,1800,6811626.182
Uzbekistan,UZB,1810,7244645.256
Uzbekistan,UZB,1820,7699311.814
Uzbekistan,UZB,1830,8181279.879
Uzbekistan,UZB,1840,8690165.021
Uzbekistan,UZB,1850,9254822.336
Uzbekistan,UZB,1860,9852912.363
Uzbekistan,UZB,1870,10493590.23
Uzbekistan,UZB,1880,11173105.73
Uzbekistan,UZB,1890,11908116.72
Uzbekistan,UZB,1900,12694900.28
Uzbekistan,UZB,1910,14175134.25
Uzbekistan,UZB,1920,15776542.81
Uzbekistan,UZB,1930,17215517.64
Uzbekistan,UZB,1940,18790783.61
Uzbekistan,UZB,1950,20497006.27
Uzbekistan,UZB,1960,23681882.44
Uzbekistan,UZB,1970,24175771.23
Uzbekistan,UZB,1980,24488344.06
Uzbekistan,UZB,1990,24415134.61
Uzbekistan,UZB,2000,25863772.27
Uzbekistan,UZB,2010,25906814.95
Vanuatu,VUT,1780,0
Vanuatu,VUT,1790,0
Vanuatu,VUT,1800,0
Vanuatu,VUT,1810,0
Vanuatu,VUT,1820,0
Vanuatu,VUT,1830,0
Vanuatu,VUT,1840,0
Vanuatu,VUT,1850,0
Vanuatu,VUT,1860,0
Vanuatu,VUT,1870,0
Vanuatu,VUT,1880,0
Vanuatu,VUT,1890,0
Vanuatu,VUT,1900,0
Vanuatu,VUT,1910,0
Vanuatu,VUT,1920,0
Vanuatu,VUT,1930,0
Vanuatu,VUT,1940,0
Vanuatu,VUT,1950,0
Vanuatu,VUT,1960,0
Vanuatu,VUT,1970,0
Vanuatu,VUT,1980,0
Vanuatu,VUT,1990,0
Vanuatu,VUT,2000,0
Vanuatu,VUT,2010,0
Venezuela,VEN,1780,1768127.563
Venezuela,VEN,1790,1757376.076
Venezuela,VEN,1800,1747913.172
Venezuela,VEN,1810,1741442.387
Venezuela,VEN,1820,2080913.682
Venezuela,VEN,1830,2503949.758
Venezuela,VEN,1840,3008975.515
Venezuela,VEN,1850,3616541.833
Venezuela,VEN,1860,4356752.612
Venezuela,VEN,1870,4834159.851
Venezuela,VEN,1880,5362707.39
Venezuela,VEN,1890,5987586.53
Venezuela,VEN,1900,6066532.811
Venezuela,VEN,1910,6089402.018
Venezuela,VEN,1920,6110628.272
Venezuela,VEN,1930,7798916.271
Venezuela,VEN,1940,9230578.7
Venezuela,VEN,1950,12205066.8
Venezuela,VEN,1960,16821961.73
Venezuela,VEN,1970,16036286.22
Venezuela,VEN,1980,16381377
Venezuela,VEN,1990,16680830.3
Venezuela,VEN,2000,16612590.82
Venezuela,VEN,2010,16634611.51
Vietnam,VNM,1780,707776.2686
Vietnam,VNM,1790,755134.4452
Vietnam,VNM,1800,806386.2813
Vietnam,VNM,1810,863568.331
Vietnam,VNM,1820,920516.5666
Vietnam,VNM,1830,1041202.696
Vietnam,VNM,1840,1166781.635
Vietnam,VNM,1850,1296642.633
Vietnam,VNM,1860,1421581.572
Vietnam,VNM,1870,1550744.506
Vietnam,VNM,1880,1877527.068
Vietnam,VNM,1890,2218985.717
Vietnam,VNM,1900,2565338.313
Vietnam,VNM,1910,2914785.549
Vietnam,VNM,1920,3257975.45
Vietnam,VNM,1930,3616698.133
Vietnam,VNM,1940,3986857.02
Vietnam,VNM,1950,4384712.838
Vietnam,VNM,1960,5477345.998
Vietnam,VNM,1970,5581906.216
Vietnam,VNM,1980,5933669.899
Vietnam,VNM,1990,5856918.225
Vietnam,VNM,2000,6291128.116
Vietnam,VNM,2010,6731002.445
Western Sahara,ESH,1780,4101.859605
Western Sahara,ESH,1790,4295.48614
Western Sahara,ESH,1800,4767.348857
Western Sahara,ESH,1810,5044.190848
Western Sahara,ESH,1820,5321.032839
Western Sahara,ESH,1830,5958.102925
Western Sahara,ESH,1840,6456.123503
Western Sahara,ESH,1850,6981.835405
Western Sahara,ESH,1860,7730.052811
Western Sahara,ESH,1870,8450.452266
Western Sahara,ESH,1880,9086.50155
Western Sahara,ESH,1890,9918.048324
Western Sahara,ESH,1900,10971.73565
Western Sahara,ESH,1910,11831.54956
Western Sahara,ESH,1920,23265.56255
Western Sahara,ESH,1930,47636.87263
Western Sahara,ESH,1940,99543.52308
Western Sahara,ESH,1950,186875.3546
Western Sahara,ESH,1960,1175610.171
Western Sahara,ESH,1970,1177469.453
Western Sahara,ESH,1980,1196471.958
Western Sahara,ESH,1990,1218477.036
Western Sahara,ESH,2000,200486.9745
Western Sahara,ESH,2010,199649.7908
World,OWID_WRL,1780,806634919.3
World,OWID_WRL,1790,839333684
World,OWID_WRL,1800,864982575.1
World,OWID_WRL,1810,913418770.2
World,OWID_WRL,1820,956142006
World,OWID_WRL,1830,1023010241
World,OWID_WRL,1840,1095588023
World,OWID_WRL,1850,1194047601
World,OWID_WRL,1860,1287196260
World,OWID_WRL,1870,1384396302
World,OWID_WRL,1880,1561029512
World,OWID_WRL,1890,1786349363
World,OWID_WRL,1900,2001648653
World,OWID_WRL,1910,2291023707
World,OWID_WRL,1920,2583933095
World,OWID_WRL,1930,2837154671
World,OWID_WRL,1940,3153664745
World,OWID_WRL,1950,3408203442
World,OWID_WRL,1960,4086471413
World,OWID_WRL,1970,4126445771
World,OWID_WRL,1980,4178266912
World,OWID_WRL,1990,4284508618
World,OWID_WRL,2000,4246539899
World,OWID_WRL,2010,4202158782
Yemen,YEM,1780,5958450.93
Yemen,YEM,1790,6142373.365
Yemen,YEM,1800,6333666.238
Yemen,YEM,1810,6531922.856
Yemen,YEM,1820,6738460.961
Yemen,YEM,1830,6943959.975
Yemen,YEM,1840,7222916.623
Yemen,YEM,1850,7515823.773
Yemen,YEM,1860,7824182.057
Yemen,YEM,1870,8148109.21
Yemen,YEM,1880,8633909.857
Yemen,YEM,1890,9142435.277
Yemen,YEM,1900,9674394.819
Yemen,YEM,1910,10233450.91
Yemen,YEM,1920,11247440.01
Yemen,YEM,1930,12326502.53
Yemen,YEM,1940,13478494.18
Yemen,YEM,1950,14715036.31
Yemen,YEM,1960,18338883.53
Yemen,YEM,1970,18423709.77
Yemen,YEM,1980,18472062.29
Yemen,YEM,1990,19262997.76
Yemen,YEM,2000,19301800.69
Yemen,YEM,2010,19371027.27
Zambia,ZMB,1780,2221801.496
Zambia,ZMB,1790,2303822.358
Zambia,ZMB,1800,2388673.555
Zambia,ZMB,1810,2476866.791
Zambia,ZMB,1820,2646047.13
Zambia,ZMB,1830,2826556.657
Zambia,ZMB,1840,3024089.704
Zambia,ZMB,1850,3236670.609
Zambia,ZMB,1860,3464423.075
Zambia,ZMB,1870,3899755.645
Zambia,ZMB,1880,4390988.725
Zambia,ZMB,1890,4945486.844
Zambia,ZMB,1900,5567790.718
Zambia,ZMB,1910,6953657.457
Zambia,ZMB,1920,8659838.494
Zambia,ZMB,1930,10783984.09
Zambia,ZMB,1940,13456105.55
Zambia,ZMB,1950,16604594.49
Zambia,ZMB,1960,20478653.88
Zambia,ZMB,1970,14339817.9
Zambia,ZMB,1980,14318450.88
Zambia,ZMB,1990,14651504.89
Zambia,ZMB,2000,15764572.56
Zambia,ZMB,2010,16981417.83
Zimbabwe,ZWE,1780,1895407.146
Zimbabwe,ZWE,1790,2043117.434
Zimbabwe,ZWE,1800,2204311.76
